USER,DATE,STAR,LIKE,TITLE,REVIEW
벼란장,2021-05-31 22:19:00-07:00,5,0,좋아요~~~,트렌비 사용하고 있는데 해외배송 이용시 계속 이용할 생각이에요. 잘쓰고있어요.
트리송,2021-05-30 19:17:02-07:00,5,0,좋아요,트렌비로 사니까 세상 편하네요. 정품여부 의심없이 살 수 있어서 좋습니다
꿀손,2021-05-30 19:14:39-07:00,3,0,트렌비 잘쓰고 있음,"할인하는것도 많고, 명품 많아서 좋음 굿굿"
떡붂이,2021-05-30 19:10:40-07:00,5,0,카테고리별로 분류가 잘되어 있어서 명품 살때 경험해보기 좋은 어플입니다.,카테고리별로 분류가 잘되어 있어서 명품 살때 경험해보기 좋은 어플입니다.
yang-lim,2021-05-29 19:33:47-07:00,4,0,괜찮은거같아요^^편해요,카테고리가 여자 남자 키즈 나눠지면서 보기가 너무 편하고 좋은거같아요 심지어 아이 옷은 신생아까지 나와있어서 딱 보기 좋은거같아요 명품까지 자세히 나와서 앞으로 잘이용해 보려구요^^
진토닉a,2021-05-27 06:51:40-07:00,5,0,트렌비 괜찮네요,상품도 다양하고 카테고리별로 검색하기도 편해서 상품비교하기 좋아요~배송도 빠르고 만족했어요~!
쑤쑤쑤38,2021-05-26 00:11:38-07:00,5,0,만족해요,여러브랜드 모아두고 한 번에 볼 수 있는게 진짜 너무 좋은 것 같아요 할인이랑 세일 정보도 알 수 있다는게 진짜 만족 100%
tmfwjdtmfwjdtmf,2021-05-25 22:09:08-07:00,4,0,요거 하나로 알뜰구매 가능해서 좋아영,명품 구입할때 아무래도 더 좋은 가격에 사면 좋잖아요?! 요거는 가격비교를 할 수있어서 알뜰구매 가능하네요 ^^
10_10___,2021-05-25 21:21:48-07:00,4,0,편리하고 유용한 어플,"요즘 한곳에 모아놓고 편리하게 이용할 수 있는 쇼핑 어플들이 많은데 이곳은 여러가지 명품 브랜드가 한 곳에 있어서 인터넷으로 따로 무슨 브랜드가 있는지 찾아보지 않아도 되고 , 리뷰작성도 많이 되어있어 신뢰하여 믿고 구매할수있는 점 너무 유용하고 간편하여 시간가는줄 모르게 구경하며 쇼핑할 수 있기에 좋습니다 !"
웅샹,2021-05-25 21:21:01-07:00,4,0,상품이 많아요,명품 구매하려고 알아보던중에 검색하다 알게됬는데 상품이 많아서 보기좋았어요 편리한 어플이있다니 타임딜 상품을 노리면 좋을거같아요 ! ㅋㅋ 잘쓰고있습니당
딘뭉잉,2021-05-25 18:45:56-07:00,4,0,가성비 좋은 구매 습관,카드 제휴 이벤트도 있어서 오프라인 매장보다 저렴하게 구매할 수 있었습니다~
jdasomi,2021-05-25 18:35:48-07:00,5,0,이쁜게 많아요!,저 해외구매대행 진짜 많이하는데 여기 상품이 젤많아여 가방도 종류 많고 여기가 비교하기 젤 좋아요 이제 쇼핑은 여기로 정착하렵니다 ㅎㅎ 자주 구매할게용☺️❣️
봉헤이렁,2021-05-25 18:19:58-07:00,5,0,🛍,지갑 사려고 찾아보다가 알게돼서 다운 받았는데 생각보다 여러 브랜드가 있네용 !! 세일도 진짜 많이해서 저렴하게 구매할 수 있을 거 같아요 👍🏻👍🏻
냥콩잉a,2021-05-25 17:41:40-07:00,5,0,트렌비굿,"쇼핑할때 할인도 많이되고, 해외배송이라 은근 오래걸릴줄 알았는데 생각보다 빨리와서 애용하고 있어요.^^"
걍병슨,2021-05-23 23:55:40-07:00,5,0,고객상담관련,상담하기 진짜 편한 것 같아요. 시스템도 잘 되어 있는 것 같네요. 응원합니다. 트렌비.
꿀돼지맘HJ,2021-05-23 23:37:45-07:00,5,0,진짜친절 굿굿,"인터넷쇼핑이라는게 늘그렇둣 사이즈확인이 애매했는데
상담을 그렇게 오래해도 짜증한번안내고
친절하게대해주셔서
ㅋㅋㅋㅋㅋㅋ
진짜찰떡같이 잘맞는옷 샀네요
친절여기왕인듯해요 ㅋㅋ
이번에 카트할인까지받고 여름옷 장만득템했네요"
ㄸ규니,2021-05-19 21:20:07-07:00,5,0,아주 좋아요!,세일 상품을 브랜드별로 한번에 정리가 되어있어 불편하게 직접 찾지않아도 볼 수 있어서 너무 편합니다! 다른 어플은 꼭 찾으려고하는 브랜드는 없는 경우도 있는데 브랜드도 다양해서 좋아요 ㅎ
그냥 쓸래여,2021-05-19 21:16:39-07:00,5,4,전체적으로 좋지만 약간 아쉬워요.,"할인도 많이 하고 카테고리 별로 검색 가능한 점이 좋더라고요. 

 아이폰 12pro 유저인데 앱 자체에서 약간의 에러라고 할까요? 속도적인 부분에서 조금 더 보완되면 좋을 듯합니다. 

 그 외에 가격비교 가능 한 부분이 가장 좋더라고요.전체적으로 사용하는데 불편함은 없으나 앱 사용자를 위해 조금 더 쾌적한 환경을 만들어 주시면 감사하겠습니다."
....ㅠㅠㅠㅠ흑흑,2021-05-19 21:08:08-07:00,4,0,원래 다른 어플만 써보다가,원래 다른 어플만 써보다가 트렌비를 알게 됐는데 메인 화면부터 깔끔하게 정리가 되어있어서 보기가 편하더라구요 가격 비교하다가 괜찮은거 하나 주문했고 기대 안하고 있었는데 배송도 빨랐어요 고객센터 상담도 편리했구요 자주 애용할게요!!
oioi3030,2021-05-19 19:53:29-07:00,5,0,상품이 많아서 쇼핑할 맛 나네요 ☺️ 이리저리 찾지 않아도 한눈에 브랜드 별 세일하는 거 볼 수 있고 배송도 빠름 👍👍👍,굿
real후니,2021-05-19 17:26:05-07:00,5,0,사용하기 편리해요,명품 쇼핑앱중에서는 간단해서 사용하기 좋네요
코코령z,2021-05-18 02:11:58-07:00,5,0,굿굿 쇼핑은트렌비에서,배송빠르고 앱간편하고 너무좋아요!!!!
솔직한 리뷰자,2021-05-18 01:32:32-07:00,5,0,트렌비에서 쇼핑하세요!!,"어플로 명품 쇼핑하니까 편리하고 좋더라고요!!
처음에는 어플에 대해 잘 몰랐는데 이용해보면서 정품이란걸 알게 되었고 맘편히 쇼핑했어요~^^
제가 매장에서 본 명품들도 트렌비에 똑같이 나와있더라고요!!
간편하고 안심하게 쇼핑하기에 아주 적합한 어플이네요!!"
추천업,2021-05-18 01:15:57-07:00,5,0,명품을 다른 곳 보다 저렴하게!,이 어플에서 할인 하는 이벤트들이 다양하게 많아서 다른 곳 최저가 보다 저렴하고 상품들도 많아서 선택할 수 있는 폭이 넓은 것 같아요!! 추천합니다!
jungwoo1020,2021-05-18 00:21:40-07:00,5,0,트랜비 너무 편리하고 좋아요!!,고객센터 응답도 빠르고 배송도 빠르고 명품도 쉽게 찾을수있어서 너무 좋은거 같아요!!
rorpeter,2021-05-18 00:19:05-07:00,5,0,명품살땐 이거만한게 없네요~,"제가 생일이라 명품하나 장만하려고 했는데
여기서 쉽게 구매했어요"
흐흐긴,2021-05-18 00:16:41-07:00,4,0,트렌비어플 👍,직구 알아보다가 지인추천으로 깔아서 사용해봤는데 할인도 많이되고 상품도 많아서 아주 만족합니다~!
히고아으로,2021-05-18 00:08:24-07:00,5,0,옷 빨리어네요 좋습니다,"옷 빨리오고 좋습니다 
옷 브랜드도 많고 괜춘하네여"
젠장줸장,2021-05-17 01:02:29-07:00,5,0,대박 억울함,대박 이걸 이제 알았네요. 진작 있었음 좋았을껄 잘쓰고 있습니다! 앞으로도 꾸준한 업게이트 기대할께요~
분노의토끼,2021-05-16 22:30:53-07:00,4,0,트렌비 어플 잘사용하고 있어요,트렌비 어플 잘사용하고 있어요. 배송한거 빨리 도착해서 좋네요. 잘쓸께요
찌니찌니뱅뱅,2021-05-16 19:49:23-07:00,1,1,검색 할 때 너무 버벅거립니다,"다른앱에서는 전혀 문제가 없는데
트렌비 앱은 최근 들어 들어갈 때마다 검색이 제대로 된 적이 한 번도 없네요. 
버벅대는 걸 넘어서서 '오프화이트'라고 치면 
옾프 (다지워졌다가)->옾오프->(또 다지워지고)->황 화잍트으 ...?이건 뭐 검색을 하라는 건가요 말라는 건가요? 서비스 자체는 너무 괜찮은데 앱의 문제가 개선되지 않는 점 때문에 별로 사용하고 싶지 않아집니다."
메리민트,2021-05-16 18:35:00-07:00,5,0,친구추천으로 설치해본건데,"친구추천으로 설치해본건데 완전 마음에 듭니다 
제가 가지고 싶었던 가방도 할인해서 구매했구요 !
또 세일을 많이해서 넘 좋은거 같아요"
ㅇㅇ자ㅐㅓ줘,2021-05-16 06:18:18-07:00,1,1,느려,너무느려요 다음페이지로 넘어가는데 한세월임;..
윤자장,2021-05-15 21:15:37-07:00,1,0,진짜 별로에요 1점도 아까움,"카톡 로그인 하는데 왜 확인이 안눌러지죠?
앱 지웠다 깔았다 몇번씩 했는데 왜저럼 진짜 불편하다"
포에버리,2021-05-15 06:45:24-07:00,5,0,트렌비 잘 사용 중~,트렌비도 어플이 있는지 몰랐네요~ 한번씩 이용하는데.. 조아조아~!!
그구구구구구국,2021-05-14 10:45:47-07:00,3,0,느려요..,너무 느리고 검색해도 제대로 안 나와요 상세컷도 없고..
빤진,2021-05-14 02:11:01-07:00,5,0,쇼핑하기 너무 편리해요!,"카테고리 별로 잘 나누어져있어서 쇼핑하기 넘 편리해요! 
백화점에 품절돼서 없던 상품들도 트렌비에 있어서 놀랐어요~
원하는 상품들을 모아보니 쇼핑하는 시간도 줄일 수 있어요 ❤️ 완전 땡큐인 어플 🥰😍"
섬광아포,2021-05-12 23:59:03-07:00,5,0,다양한 브랜드 상품을 비교하며 볼수있는게 장점,"브랜드 물건 하나하나 검색할 필요 없이 
이 앱하나로 검색이 다되서 좋네요 
번거로움도 많이 줄어들고 물건들도 다 정품이라
안심하고 구매하게 됩니다 인기있는 물건들은 빠르게 품절되서 타이밍을 잘잡아야 되더라구요"
사용자301,2021-05-12 23:26:05-07:00,5,0,추천,어플 간단하게 조작 편하고 여러가지 브랜드 한번에 볼 수 있어서 좋은것 같아요 추천합니다.
귀연여우,2021-05-12 22:49:34-07:00,5,0,앱 짱 좋아요,"밷화점 가서 명품 보려면 약간 눈치가 보이는데 명품을 사고 싶을 때 먼저 찾아볼 수 있으니 참 편한듯요
상품 종류가 많아서 가격 비교도 쉽고요. 앱 추천해욤"
ㅔ메메메메미메밈누률럴,2021-05-12 22:39:47-07:00,5,0,편리한 쇼핑,"하나하나 찾아서 봐야하는 해외제품에 
할인까지 한눈에 ~~
쉽게 쇼핑 할 수 있어 완전 좋음"
대박8336294,2021-05-11 08:08:22-07:00,3,0,너무 느려요,"최적화가 덜 된건지 페이지로드가 엄청 느리네요...
답답해서 못하겠어요 ㅠ"
기뮨호,2021-05-10 00:22:16-07:00,5,0,보기편합니다,카테코리도 잘 나눠져있고 검색했을 때 보기편하게 정리되어있어서 좋네요 리뷰들도 한눈에 볼 수 있어서 비교해보기 좋았습니다
m_m@@!,2021-05-07 16:49:43-07:00,1,1,여기서 명품사지 마세요,비싼 제품을 샀는데 구매이력이 날아갔다고 함;;; 1달넘게 이 제품이 오고 있는지 아닌지도 알 수 없었음. 고객센터 답변도 엄청 느리고 결국 주문취소당함ㅡㅡ 이런 불안정한 곳에서 명품구매하면 큰일날듯
Danny.0409,2021-05-07 02:02:17-07:00,5,0,옷 고르기 좋아요,옷 사려고 찾다가 깔았는데 브랜드도 많고 좋네요. 주변에 알려줘도 괜찮을거 같아요.
h2sa,2021-05-07 01:44:53-07:00,5,0,good!!!,다른 쇼핑 앱 보다 정돈이 잘되어있는 것 같아서 구매하고 싶은 물건을 쉽게 찾을 수 있었어요~
hyeon2g,2021-05-07 01:31:31-07:00,4,0,선물사려고 깔았어요,"여자친구 선물 사려고 인터넷 찾다가 깔았어요
고객센터 답장이 빨라 좋네요."
둥구리듕듕,2021-05-07 01:15:02-07:00,4,0,아주 좋은 어플이네요!!!,"사고 싶은게 있으면 백화점마다 돌아다녀야되거나 
굳이 서울까지 나가서 찾거나 사이트마다 돌아다녀야되는데 트렌디는 한번에 볼수있어서 너무 편한거 같아요 세일상품도 따로있어서 정말 편리합니다"
아이폰6+업데이트,2021-05-04 02:12:35-07:00,1,1,아 자동로그아웃 욕나와요,"카톡 로그인해서 사용하는데 매달 한번씩 로그아웃되고 카톡 로그인하면 매달 새로 가입하라고 떠요
아 진짜 개짜증나"
